time,kn,pressure,force,mass_0,mass_1,volumeLoading,massFlow_0,massFlow_1,massFlux_0,massFlux_1,regression_0,regression_1,web_0,web_1,exitPressure,dThroat,machNumber_0,machNumber_1
0.0,262.5651548662972,2607116.300558947,0.0,1.4578953408065134,1.543318419481343,66.16907431691456,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.01993332278370164,0.0,0.0,0.0,0.0
0.03,255.8360788343126,2499859.397552596,1395.2006518394855,1.4578953408065134,1.543318419481343,65.59678573663984,0.0,0.0,101.61470391672034,183.222822506422,0.00012431531743672573,0.00012431531743672573,0.024875684682563275,0.019809007466264916,1387244.3720387835,0.0,0.034768495015186515,0.06278797175695551
0.06,254.74845456860405,2482685.3404651834,1385.2966836609007,1.4506418063743354,1.524614807320388,65.03521467921398,0.24178448107260073,0.8652382197710992,99.22429553939156,250.59691745634456,0.00024665155542709437,0.00024665155542709437,0.024753348444572908,0.019686671228274548,1377713.977053518,0.0,0.03418467305574524,0.08664364922307166
0.09,254.36503686372532,2476641.7962151123,1381.8114809721053,1.4434960424185546,1.5062895366225215,64.47592143415595,0.2381921318593605,0.8490344884549103,98.20155748413443,244.9673767106576,0.0003686660570271346,0.0003686660570271346,0.024631333942972868,0.01956465672667451,1374360.231447942,0.0,0.033914527489309614,0.08488956514050629
0.12,254.07596324732464,2472089.0528029944,1379.1859961696862,1.436361572654283,1.488056285885448,63.91760587747146,0.23781565880904854,0.845590683378165,97.35804872641289,240.90389656857243,0.0004905670126325971,0.0004905670126325971,0.024509432987367404,0.019442755771069044,1371833.7838801113,0.0,0.03368484474502336,0.0836251603341305
0.15,253.8664145391563,2468790.781949915,1377.283943008515,1.4292263767041067,1.4698681060954872,63.360124400774986,0.2378398650058807,0.8441125246712404,96.54685425305766,237.1217424737374,0.0006123823182483363,0.0006123823182483363,0.024387617681751666,0.019320940465453306,1370003.4451045494,0.0,0.03344850917846083,0.08241290292009228
0.18,253.69636764072723,2466115.5012655607,1375.741157012651,1.4220889523524627,1.4517199858594334,62.8035844810698,0.23791414505479985,0.8428514862565943,95.76373123129775,233.40296329181353,0.0007341355131437919,0.0007341355131437919,0.02426586448685621,0.01919918727055785,1368518.878300873,0.0,0.03321289516404179,0.0811993608084799
0.21,253.5495640202104,2463806.789198789,1374.4097645102015,1.4149480459158694,1.4336180536676835,62.248322354058125,0.2380302145531088,0.8414279542781067,94.9987944462194,229.65495932405358,0.0008558382913552514,0.0008558382913552514,0.02414416170864475,0.01907748449234639,1367237.7118544455,0.0,0.0329781842657555,0.07996135369462672
0.24,253.39250155494946,2461337.6557984427,1372.9858599254405,1.4078030936034915,1.415578123867722,61.69470909244046,0.2381650770792628,0.839496070411309,94.24792254310556,225.86380332855734,0.000977497533830598,0.000977497533830598,0.024022502466169403,0.018955825249871043,1365867.5230647777,0.0,0.03275006917521614,0.07871146353995893
0.27,253.2217991845781,2458655.166029099,1371.438916580619,1.4006538116253686,1.3976173108989662,61.14708587886173,0.2383093992707641,0.837003164895959,93.50324092081418,220.41573576850385,0.0010991101875711473,0.0010991101875711473,0.023900889812428855,0.018834212596130495,1364378.9279398716,0.0,0.03252648317025067,0.07688438148383421
0.30000000000000004,252.96773063668428,2454664.694180335,1369.137683621712,1.393500498983215,1.3799322176693092,60.5964043769015,0.23844375473845622,0.8279468623936915,92.76391916420795,218.8028464564867,0.0012206721941254543,0.0012206721941254543,0.023779327805874547,0.018712650589576187,1362164.5183696072,0.0,0.0323215167497262,0.0764429466758969
0.33000000000000007,252.76699883367587,2451513.6954332395,1367.3205596210666,1.3863435143215788,1.362112082456132,60.04685207878639,0.23856615538787226,0.8325706624937813,92.01436885188106,215.54869221530834,0.0013421587946987295,0.0013421587946987295,0.02365784120530127,0.01859116398900291,1360415.9206821336,0.0,0.03210130460306154,0.07539610214971931
0.3600000000000001,252.55315334634813,2448158.545102473,1365.3857050936153,1.3791844372897533,1.3443452566227978,59.5007531380076,0.23863590106085003,0.8308634288386538,91.28523955718548,211.4470416023436,0.0014635857988553188,0.0014635857988553188,0.023536414201144683,0.018469736984846323,1358554.0662687777,0.0,0.03189033468491443,0.07405441392201133
0.3900000000000001,252.39104242953755,2445616.259377383,1363.9196148859257,1.372022458586782,1.3267379655050346,58.95334707450779,0.23873262343237686,0.8256423273578155,90.56145025941494,209.32664196813698,0.001584949293311715,0.001584949293311715,0.023415050706688288,0.018348373490389928,1357143.2574665227,0.0,0.03167011890908231,0.07338392489043578
0.42000000000000015,252.2098442781455,2442775.8346743053,1362.281593320622,1.3648579300555659,1.3090739373849651,58.40711102344704,0.2388176177072025,0.8276185550428528,89.85709903868597,206.28560806465612,0.0017062646289669622,0.0017062646289669622,0.02329373537103304,0.01822705815473468,1355567.0248198116,0.0,0.03146010577547123,0.07239605473764144
0.4500000000000002,252.0517959780489,2440299.331959455,1360.8534389854397,1.3576900652959878,1.2914663134478577,57.85909211232108,0.2389288253192697,0.8258496232228519,89.15638915031629,204.45109630962247,0.0018275261215334247,0.0018275261215334247,0.023172473878466576,0.018105796662168216,1354192.7456525299,0.0,0.031246220558533464,0.07182170421175646
0.4800000000000002,251.8965797522831,2437868.1398486267,1359.4514144562834,1.3505193189388043,1.2737807063809048,57.313920124032016,0.2390248785727837,0.8285451141378797,88.468400380391,200.90844667746555,0.0019487406379338718,0.0019487406379338718,0.023051259362066128,0.01798458214576777,1352843.63450953,0.0,0.031035795799304586,0.07064090903919715
0.5100000000000002,251.70618058247638,2434887.1325454297,1357.7323214475255,1.3433454033221557,1.2562273957235361,56.769025541452,0.2391305205549532,0.8242408758005748,87.78852836683477,198.41761374793387,0.002069909008986874,0.002069909008986874,0.022930090991013126,0.017863413774714766,1351189.3531380983,0.0,0.03083477750246583,0.06984614214165476
0.5400000000000003,251.52811031035407,2432100.4151644353,1356.125271923723,1.336168386848619,1.238689768142767,56.224370486457566,0.23923388245122487,0.8238214684768598,87.10857465869512,196.0034437858316,0.0021910207600701194,0.0021910207600701194,0.02280897923992988,0.017742302023631522,1349642.9366970966,0.0,0.03063079211406752,0.0690711923019494
0.5700000000000003,251.34366509815953,2429215.2183853425,1354.461431111756,1.328989007943446,1.2211653671849991,55.67966030855782,0.239312630172428,0.8234593287646937,86.43864135164036,193.7426897688049,0.0023120795426876213,0.0023120795426876213,0.02268792045731238,0.01762124324101402,1348041.8464072656,0.0,0.030431109214589993,0.06835179871159291
0.6000000000000003,251.19874730036258,2426949.2497305647,1353.1546879621108,1.3218071683375174,1.203640926732486,55.13527938112301,0.23939465353095546,0.8235426686147296,85.7746268095912,191.39598587945892,0.002433083445460589,0.002433083445460589,0.022566916554539414,0.017500239338241054,1346784.440453731,0.0,0.03022532207332937,0.06758296324596279
0.6300000000000003,251.01635408610775,2424098.454991415,1351.5106861845163,1.3146230991887393,1.1861336495518509,54.592201536510174,0.23946897162593722,0.8230448776471055,85.1259905656675,188.75177506628376,0.0025540442185899583,0.0025540442185899583,0.022445955781410044,0.017379278565111685,1345202.4444661352,0.0,0.030031835118824776,0.06672332817410595
0.6600000000000004,250.8578841609034,2421622.6190512804,1350.0829163662556,1.3074362196968985,1.1686882863081618,54.05170921849226,0.23956264972802752,0.8210747578509963,84.47650727194488,185.73664009340015,0.0026749506953393626,0.0026749506953393626,0.02232504930466064,0.01725837208836228,1343828.5312872555,0.0,0.02983297224613289,0.06571970079384842
0.6900000000000004,250.64340946097914,2418273.3385653943,1348.1514468722078,1.3002473098335052,1.151362224503732,53.51015961523316,0.23963032877977558,0.8171657222607673,83.83886546125441,184.04532178171613,0.0027958099851664573,0.0027958099851664573,0.022204190014833543,0.017137512798535183,1341969.8969324997,0.0,0.029648611911503916,0.06520899784795767
0.7200000000000004,250.4369865600225,2415051.469168285,1346.2934530491923,1.2930560633777646,1.1339905442756975,52.966227341639296,0.23970821519135507,0.8187642227925082,83.19655954616914,182.8438509486693,0.002916605393632793,0.002916605393632793,0.02208339460636721,0.01701671739006885,1340181.9885953995,0.0,0.029460534461844545,0.06486811431774367
0.7500000000000004,250.23440409083818,2411891.1371866474,1344.4709467409511,1.2858635904732179,1.1165120203282104,52.42257261778549,0.23974909681822404,0.8223665617344593,82.56274628896588,180.74804729394162,0.0030373392992526717,0.0030373392992526717,0.02196266070074733,0.01689598348444897,1338428.2370897639,0.0,0.029274224625790587,0.06420551520330516
0.7800000000000005,250.03491257435857,2408780.569836748,1342.677138795982,1.2786698668788916,1.0990473358229933,51.87789446910226,0.23979078647754135,0.8219469366514447,81.93643064946191,179.12922256626607,0.0031580128274420736,0.0031580128274420736,0.021841987172557926,0.016775309956259567,1336702.0662618917,0.0,0.02908949221444598,0.06371037478882285
0.8100000000000005,249.8549890524409,2405976.431415678,1341.0600428733783,1.2714749423661653,1.0815374330182495,51.331651004780554,0.23983081709087659,0.8234942439156716,81.31733981226881,177.71456074271177,0.0032786268811809873,0.0032786268811809873,0.021721373118819012,0.016654695902520653,1335145.97370804,0.0,0.028903171062453038,0.06327894424033345
0.8400000000000005,249.6702386361725,2403098.363595243,1339.4003132029623,1.2642788794707025,1.0639576709756482,50.78654687625479,0.23986876318209394,0.8258608312688025,80.70862026733168,175.43637344346044,0.003399187278736403,0.003399187278736403,0.021600812721263598,0.016534135504965238,1333548.843484466,0.0,0.028720996909747956,0.06253929073449987
0.8700000000000006,249.51356374244972,2400658.691487134,1337.9933984127117,1.2570814467280196,1.0464309553422213,50.239353930343135,0.2399144247560973,0.8241382792036605,80.10527007679605,174.2513123690356,0.0035196925652917705,0.0035196925652917705,0.021480307434708232,0.016413630218409872,1332194.9900494367,0.0,0.02853508721764698,0.06217839478242206
0.9000000000000006,249.307108087921,2397445.3011721023,1336.14029432301,1.2498828461003662,1.0288106656384628,49.6960499719832,0.2399533542551143,0.8272963443803979,79.51364975263398,171.17032883342733,0.003640151103563678,0.003640151103563678,0.02135984889643632,0.016293171680137962,1330411.7999956158,0.0,0.028362147577751063,0.06115653510289953
0.9300000000000006,249.1164125416785,2394478.6708513657,1334.4294922600698,1.2426826924673529,1.0113683207526196,49.157817348077124,0.2400051211004432,0.8214166172952158,78.91840702985608,167.80812626818945,0.003760548022964986,0.003760548022964986,0.021239451977035015,0.016172774760736655,1328765.5456334522,0.0,0.02818454419791726,0.06002492489332622
0.9600000000000006,248.93802015301122,2391704.7099189307,1332.829799149488,1.2354819891862214,0.994156544733133,48.62255114276919,0.2400234427043809,0.8137493100206025,78.3323496624664,165.18439380246997,0.0038808880099524285,0.0038808880099524285,0.021119111990047575,0.016052434773749215,1327226.2075854507,0.0,0.02800753218160191,0.059151484360107316
0.9900000000000007,248.758410769609,2388913.0660652844,1331.2199086179885,1.2282805707017872,0.9770800310057124,48.0905955910398,0.24004728281447435,0.8092644070618271,77.75464318189883,162.5186680335761,0.004001174722581878,0.004001174722581878,0.020998825277418122,0.015932148061119762,1325677.0151094454,0.0,0.027833310153931482,0.05826148958077857
1.0200000000000007,248.5904363780587,2386303.3904845444,1329.7149558990982,1.2210783320993321,0.9601544978629359,47.55870519082346,0.24007462008183528,0.8042590581743836,77.18256420173226,160.9115246017083,0.004121407782684563,0.004121407782684563,0.020878592217315438,0.015811915001017078,1324228.8302514493,0.0,0.027658590756418043,0.05774648820853043
1.0500000000000007,248.3876396614569,2383154.1620600577,1327.89885281149,1.2138754095527196,0.9432326037248114,47.02419885819565,0.24009741822041963,0.8041605561579032,76.61846267749145,160.14245916561268,0.004241590652451657,0.004241590652451657,0.020758409347548343,0.015691732131249983,1322481.2327081219,0.0,0.02749258422826293,0.05754568842710704
1.0800000000000007,245.65400078677098,2340858.7736869603,1303.507867127911,1.2066717087443528,0.9261928376719004,46.48840410027738,0.24012336027889142,0.8081155620425922,76.05347326921111,158.98185965383797,0.004361712909798119,0.004361712909798119,0.020638287090201882,0.015571609873903523,1299010.3205331773,0.0,0.027783184994005852,0.0581631930935307
1.1100000000000008,237.3938217960138,2214822.4633524306,1230.8250059643517,1.1994679674970667,0.9090946732819276,45.95754808303223,0.24012470824286888,0.8100635212419623,75.0211190142976,156.3055774587215,0.004481016276627994,0.004481016276627994,0.020518983723372006,0.015452306507073648,1229069.0893304343,0.0,0.028966712943771927,0.06044739554821005
1.1400000000000008,228.09616744254416,2076166.5118159675,1150.8646259097718,1.192309806549816,0.8921749337879972,45.44329034032688,0.23860536490835454,0.8025966813727026,72.96457478917122,150.6720142964752,0.004597823805382063,0.004597823805382063,0.020402176194617937,0.015335498978319578,1152124.9215760846,0.0,0.030055237543047324,0.06216757859366616
1.1700000000000008,215.71698185840026,1896920.5928989206,1047.4967456203326,1.1852980899042522,0.8758615936804656,44.94958225227915,0.23372388818546272,0.7775018917698496,70.72543560597148,143.52995933672636,0.004711781989936495,0.004711781989936495,0.020288218010063506,0.015221540793765146,1052656.1489407956,0.0,0.03188779559267634,0.06482902309495742
1.2000000000000008,212.68411205668872,1853953.5494586322,1022.7184286044662,1.1784543574917172,0.8603123347641877,44.48531715984706,0.2281244137511666,0.7464330442937632,67.90322707067712,134.2780540409677,0.004821876621988106,0.004821876621988106,0.020178123378011895,0.015111446161713536,1028812.4917458745,0.0,0.03132426448989054,0.06204345366701791
1.2300000000000009,211.01116981693372,1830414.0003462925,1009.1435962768314,1.1718398704334259,0.845869268906518,44.03646352009795,0.22048290194304582,0.7019184305320336,66.89641413703158,127.70387848316318,0.0049310118923812695,0.0049310118923812695,0.020068988107618733,0.015002310891320373,1015749.7161787321,0.0,0.031256604123421385,0.059755307099224844
1.260000000000001,209.42920505963755,1808260.4265535986,996.3680308546349,1.1652804086119046,0.8320701911251074,43.60466286314888,0.21864872738404095,0.678617986764396,66.1627765240151,121.74155007923895,0.005039615740124184,0.005039615740124184,0.019960384259875816,0.014893707043577457,1003456.0667374016,0.0,0.031292594789608115,0.05765531732895056
1.290000000000001,208.209825751593,1791254.8527293766,986.5612239273939,1.1587503849497174,0.8190151429585713,43.18573134396437,0.21766745540624152,0.6528357276241126,65.45492423379412,117.2500092366795,0.005147715582859779,0.005147715582859779,0.019852284417140223,0.014785607200841863,994019.1798505652,0.0,0.031251664368721475,0.05604958984577551
1.320000000000001,206.63096501975437,1769327.2323570484,973.9159617570008,1.1522482657424118,0.8065158925234209,42.77709191944767,0.21673730691018633,0.6333789880818638,64.82435652350617,113.54428782963339,0.005255425945408169,0.005255425945408169,0.019744574054591832,0.014677896838293472,981850.8993830944,0.0,0.0313342657373835,0.05494702418999567
1.350000000000001,205.48908175686915,1753532.8340516964,964.8076178508451,1.1457672702878443,0.7944623342379473,42.37797214193792,0.21603318181891615,0.6178184580013698,64.13225303627141,110.21868883107643,0.005362630709734449,0.005362630709734449,0.019637369290265553,0.014570692073967193,973086.1327894562,0.0,0.031278881724583235,0.05381437535810749
1.380000000000001,204.26474393886977,1736658.1027186718,955.076265422365,1.1393144912787099,0.7828123396986973,41.984966951355915,0.2150926336378145,0.6034257849461471,63.53081082550496,107.8066221027031,0.00546946888925786,0.00546946888925786,0.01953053111074214,0.014463853894443782,963721.8539160079,0.0,0.03128663188295708,0.05314600441064934
1.410000000000001,203.20567201111845,1722111.5209554841,946.6875147528806,1.1328816644823239,0.7714197307002566,41.5949988313893,0.21442755987953385,0.594181193160892,62.92027503336177,106.35071990280487,0.005575913147874873,0.005575913147874873,0.019424086852125128,0.014357409635826768,955649.5391255914,0.0,0.031247658954651696,0.05287027031221067
1.440000000000001,201.99810902114288,1705582.4747815232,937.1555127049048,1.1264705337827694,0.7601431772392032,41.20668634716185,0.21370435665181525,0.5895894720202615,62.34747706831275,105.2666458480621,0.005682015930692614,0.005682015930692614,0.01931798406930739,0.014251306853009028,946477.0712697922,0.0,0.03126328024105054,0.05283839367274902
