time,kn,pressure,force,mass_0,mass_1,volumeLoading,massFlow_0,massFlow_1,massFlux_0,massFlux_1,regression_0,regression_1,web_0,web_1,exitPressure,dThroat,machNumber_0,machNumber_1
0.0,260.3729250182961,2571984.726463979,0.0,1.9438604544086848,1.2611637368753958,61.82975063902614,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.019900725688241343,0.0,0.0,0.0,0.0
0.03,253.0868226903278,2456534.8790627997,1370.2161854264823,1.9438604544086848,1.2611637368753958,61.33356847340967,0.0,0.0,128.10169907964845,131.71909922313466,0.00012367271406531213,0.00012367271406531213,0.02487632728593469,0.01977705297417603,1363202.3322301172,0.0,0.04462394697608317,0.04588701035391481
0.06,251.10342677061251,2425459.236037901,1352.2954240081895,1.9350377874252953,1.2442661667941266,60.84775583311237,0.2940888994463172,0.8573412354886253,124.9852513605509,198.52817242885476,0.00024519466402626145,0.00024519466402626145,0.02475480533597374,0.01965553102421508,1345957.5729312098,0.0,0.044095000565117434,0.07015843208374511
0.09,249.83213726511988,2405620.3717621365,1340.8547097095015,1.926353221973139,1.2277680127869277,60.36630439277154,0.2894855150718782,0.8394239819785081,123.50599359758466,193.7908806483931,0.00036612706319965466,0.00036612706319965466,0.024633872936800347,0.01953459862504169,1334948.3842316265,0.0,0.0439321040379336,0.06904306261608104
0.12,248.7239692517025,2388377.8886274123,1330.9112814667221,1.9176958134830533,1.2114687701944369,59.888641341028816,0.28858028300285576,0.8318883694192166,122.26070396210461,190.15831435077692,0.0004866806449165692,0.0004866806449165692,0.024513319355083434,0.019414045043324776,1325380.0020310895,0.0,0.04380282720849673,0.06823370524455089
0.15,247.57161035179413,2370498.1154838256,1320.6003395993982,1.9090507649023236,1.1953535436601037,59.41482672002216,0.28816828602432254,0.8253425038354283,121.08056537057608,186.68502702695173,0.0006069034150333469,0.0006069034150333469,0.024393096584966655,0.019293822273207997,1315458.0292914137,0.0,0.043707007258023366,0.06748882511522337
0.18,246.50981305021463,2354068.948157529,1311.1259358768473,1.9004148723501735,1.1794286494257082,58.9452066400892,0.28786308507167124,0.8186928928848536,119.90263496312664,183.1996866925213,0.0007267815841113688,0.0007267815841113688,0.024273218415888632,0.019173944104129974,1306340.9938333756,0.0,0.04358360621924488,0.06668701467995583
0.21,245.30148263607896,2335425.62377773,1300.3746678182417,1.8917893565564101,1.1637108078333924,58.47985626578583,0.2875171931254454,0.8114452462026394,118.7667083017662,179.75187454444495,0.0008463416910545223,0.0008463416910545223,0.02415365830894548,0.01905438399718682,1295995.2965388957,0.0,0.043515185286083245,0.06595067877962678
0.24,244.037314974208,2315981.457015441,1289.1615684385988,1.8831725337726624,1.1482055988824043,58.01894282005256,0.28722742612492524,0.8040677244911976,117.60223412281385,176.36775939122214,0.0009655392046119806,0.0009655392046119806,0.02403446079538802,0.018935186483629362,1285205.1491761657,0.0,0.04345014910012184,0.0652489493991776
0.27,243.1643431671029,2302590.5512937265,1281.4392752451347,1.8745678402459145,1.1329182545407217,57.565591550377995,0.2868231175582622,0.7964012622810139,116.4363853472719,171.85512761723447,0.0010843566384099355,0.0010843566384099355,0.023915643361590067,0.01881636904983141,1277774.1816210372,0.0,0.043269207503487915,0.06394314453584546
0.30000000000000004,242.21040373581752,2287991.5883448347,1273.0203172930194,1.8659767737968693,1.1180092781877309,57.113313881375525,0.28636888163483903,0.7833347600678664,115.3993291520518,169.8563413190364,0.0012029111688947208,0.0012029111688947208,0.02379708883110528,0.01869781451934662,1269672.7567825052,0.0,0.043157217978033714,0.06360114062564932
