time,kn,pressure,force,mass_0,mass_1,volumeLoading,massFlow_0,massFlow_1,massFlux_0,massFlux_1,regression_0,regression_1,web_0,web_1,exitPressure,dThroat,machNumber_0,machNumber_1
0.0,261.0468951227117,2582766.0456353887,0.0,2.429825568010856,1.0237771248576857,59.222404314667656,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.01495825667984825,0.0,0.0,0.0,0.0
0.03,254.4126268971573,2477391.6186449407,1382.2438900089926,2.429825568010856,1.0237771248576857,58.778475850557676,0.0,0.0,155.35505154041488,102.94819478151656,0.00012387049259639596,0.00012387049259639596,0.024876129507403606,0.014834386187251854,1374776.340049531,0.0,0.05368888522329187,0.035545312111501456
0.06,252.51201835592096,2447513.354836004,1365.0136355333648,2.4193795559016316,1.0083350873878172,58.342460966134,0.3482004036408082,0.8629349859697582,151.88066819093734,171.96429628795963,0.0002457855451492273,0.0002457855451492273,0.024754214454850775,0.014712471134699022,1358196.0155378736,0.0,0.05312714121387037,0.06017933145085658
0.09,251.30122231865448,2428551.4894896597,1354.0786706592553,2.4090752620206852,0.9932128185278212,57.9100178699837,0.3434764626982112,0.847552091364745,150.17381607504183,168.3482524342552,0.00036713682062227944,0.00036713682062227944,0.024632863179377722,0.014591119859225971,1347673.5098517935,0.0,0.052939649642090664,0.059370653879525226
0.12,250.29917792542477,2412901.4516181387,1345.053576804944,2.398795890596036,0.9782739189508112,57.48089523919856,0.3426457141549803,0.840609033388647,148.7399771817016,165.57702514975955,0.00048812809279055123,0.00048812809279055123,0.02451187190720945,0.0144701285870577,1338988.8656419187,0.0,0.05277375601040722,0.05876972934622765
0.15,249.25098695310956,2396572.084943078,1335.6367263133511,2.3885245502430963,0.9635206239414996,57.05520422535821,0.342378011764651,0.834154512075036,147.39990963601792,162.9019319020195,0.000608820928123425,0.000608820928123425,0.024391179071876577,0.014349435751724825,1329927.2345302326,0.0,0.052654261187051854,0.058212065362719584
0.18,248.2344557996119,2380776.4245798984,1326.527654601267,2.378256307303325,0.9489643490532292,56.6332403973405,0.34227476465904516,0.8274839276013912,146.06009042314435,160.21529769857494,0.0007292010942112833,0.0007292010942112833,0.024270798905788718,0.014229055585636967,1321161.768278352,0.0,0.052521405801302455,0.05762967408275
0.21,247.14033503106316,2363819.737910779,1316.7490400123893,2.367992650246497,0.9346208421558206,56.215107421636425,0.34212190189425823,0.8202387984745448,144.74837197528223,157.5349077197344,0.0008492775550293231,0.0008492775550293231,0.024150722444970678,0.014108979124818927,1311752.0289381365,0.0,0.052422797879270226,0.05706995986808646
0.24,245.92305789112504,2345008.833212584,1305.9011314143754,2.3577330917752715,0.9204966359423845,55.80074129761745,0.3419852823741909,0.8127921561553952,143.42533273153984,154.95564230145882,0.0009690265982253536,0.0009690265982253536,0.02403097340177465,0.013989230081622896,1301313.284475618,0.0,0.05236012110012882,0.05658411747935552
0.27,245.08158344315694,2332038.893007822,1298.42160142258,2.3474799367709145,0.9065856932829292,55.39237873398566,0.34177183347856577,0.8054699221270778,142.07509244858352,151.60220133120038,0.0010884107178241805,0.0010884107178241805,0.02391158928217582,0.01386984596202407,1294115.9141773796,0.0,0.052155027975624726,0.05566422139435501
0.30000000000000004,244.22612538224698,2318881.6047469075,1290.8340311944553,2.3372366896903065,0.8930149452083938,54.984808841692455,0.3414415693535992,0.7937998385047792,140.8741425305153,150.17616315060573,0.0012075421711781758,0.0012075421711781758,0.023792457828821827,0.013750714508670074,1286814.5340356668,0.0,0.052007140165569704,0.055452752916575386
0.33000000000000007,243.2900637607821,2304517.2072110344,1282.550342874582,2.326993989679114,0.8794898753384949,54.57763180325206,0.3414233337064143,0.7922589960363768,139.68268667342466,148.9837705916422,0.0013264164196619649,0.0013264164196619649,0.023673583580338036,0.013631840260186285,1278843.3145991007,0.0,0.05188835149239451,0.05535502410333017
0.3600000000000001,242.454283613728,2291720.5183744514,1275.1707238140598,2.3167524673070035,0.8659865374215798,54.17555278285685,0.3413840790703541,0.7914953429675224,138.4773201598601,146.09493958948875,0.0014450088342236262,0.0014450088342236262,0.023554991165776376,0.013513247845624625,1271742.059150683,0.0,0.05172734308164617,0.05458217149120719
0.3900000000000001,241.4662048787285,2276627.113032465,1266.466629874423,2.306514490825065,0.8527769486847093,53.77474882324509,0.3412658827312824,0.7815855072936325,137.32120986340198,144.62917481102198,0.0015633492579738026,0.0015633492579738026,0.023436650742026197,0.013394907421874448,1263366.2899179761,0.0,0.05163528379278329,0.054392151453401746
0.42000000000000015,240.51643296155152,2262154.802885455,1258.1207103029983,2.2962777271825963,0.8396405033153865,53.37755582334789,0.3412254547489576,0.7791069670597173,136.12606108355592,142.38494791852463,0.0016813913440200182,0.0016813913440200182,0.023318608655979983,0.013276865335828232,1255335.1864558863,0.0,0.05151298627056678,0.053889070128698965
0.4500000000000002,239.74118587353485,2250367.9950307715,1251.323471343927,2.286046431312877,0.8267091662270611,52.98080835568604,0.3410431956573016,0.7720877652681479,134.958294117552,141.29033513449264,0.0017991462188682063,0.0017991462188682063,0.023200853781131795,0.013159110460980044,1248794.3319442712,0.0,0.05133805535614461,0.053754435272780156
0.4800000000000002,238.7940159079626,2235999.229636019,1243.037264158818,2.2758198919212997,0.8137990542354,52.58833954432629,0.34088464638591576,0.7712217127746206,133.86405579137073,138.81914993080474,0.0019166663376781893,0.0019166663376781893,0.023083333662321813,0.013041590342170062,1240820.7041237624,0.0,0.0512487726658101,0.05315172787427838
0.5100000000000002,237.76464928522174,2220423.424092584,1234.0549787458347,2.2655937885166693,0.8011380195802997,52.19867374007299,0.34087011348768276,0.762904601991025,132.72378940310855,136.97712621006906,0.0020338992458864415,0.0020338992458864415,0.02296610075411356,0.012924357433961808,1232177.235687762,0.0,0.0511684312986721,0.05281328096704321
0.5400000000000003,236.83542342587484,2206398.6401482783,1225.9671394432778,2.25537291881956,0.7886352108577087,51.81057050629614,0.3406956565703112,0.7574559473233452,131.56889028647703,135.5914522011046,0.0021508195252174867,0.0021508195252174867,0.022849180474782516,0.012807437154630764,1224394.5010501926,0.0,0.05104524419247858,0.05261069190595549
0.5700000000000003,235.91405776392588,2192526.0319135664,1217.9670571207812,2.245159750165764,0.7762158236604964,51.42454579636293,0.3404389551265356,0.7544185283669477,130.46128683935459,134.01690826412903,0.0022674571452491973,0.0022674571452491973,0.022732542854750803,0.012690799534599053,1216696.1816398397,0.0,0.05093545858691186,0.05232789582864451
0.6000000000000003,234.89843030671415,2177272.9237174126,1209.170865432916,2.2349519128957396,0.7639123158886088,51.03991877610006,0.3402612423341426,0.7503781680637294,129.36904591771895,132.71985451618775,0.0023838140785011654,0.0023838140785011654,0.022616185921498836,0.012574442601347085,1208231.7669997045,0.0,0.050862653627584596,0.05218405091484725
