time,kn,pressure,force,mass_0,mass_1,volumeLoading,massFlow_0,massFlow_1,massFlux_0,massFlux_1,regression_0,regression_1,web_0,web_1,exitPressure,dThroat,machNumber_0,machNumber_1
0.0,244.3729250182961,2321137.420500886,0.0,1.4578953408065134,1.2611637368753958,59.94828644460131,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.019900725688241343,0.0,0.0,0.0,0.0
0.03,237.13981827747108,2210989.125419547,1228.6143892934153,1.4578953408065134,1.2611637368753958,59.43705359062329,0.0,0.0,97.24230314033528,126.72245030030238,0.00011891841017520588,0.00011891841017520588,0.024881081589824796,0.019781807278066138,1226941.8791736388,0.0,0.03762391964345307,0.04905738725791231
0.06,235.06465680803532,2179766.5967629477,1210.6089215873274,1.4509568691592936,1.244914350872961,58.93719764825611,0.23128238824066116,0.7729285883218233,94.74917129616175,178.48669205195094,0.00023564867001600508,0.00023564867001600508,0.024764351329983995,0.019665077018225337,1209615.5889725552,0.0,0.0371837162482034,0.07018567664319036
0.09,233.7474177473316,2160035.762939311,1199.23050649696,1.4441390401259109,1.229060341923406,58.442266640244675,0.22726096777942278,0.7557279327645865,93.54546924847344,174.21767804477412,0.0003517464688879682,0.0003517464688879682,0.024648253531112035,0.019548979219353377,1198666.3516855845,0.0,0.03704645810315196,0.06912703290464396
0.12,232.5972905077656,2142864.185837265,1189.327968481092,1.4373513430965066,1.2133995799563495,57.95153174619963,0.2262565676468098,0.7482819665486955,92.5425679352826,170.9147168780112,0.00046744169742061716,0.00046744169742061716,0.024532558302579385,0.019433283990820727,1189137.38735887,0.0,0.03694280805026725,0.06835583049125356
0.15,231.4384005621885,2125614.7847965215,1179.3805508070016,1.4305805251886932,1.1979122609344015,57.46523994310804,0.22569393026044735,0.741937897658714,91.59346498987124,167.68727111507633,0.0005827847188143776,0.0005827847188143776,0.024417215281185622,0.019317940969426965,1179565.1839323929,0.0,0.0368605190653912,0.06760539820793239
0.18,230.3213916433197,2109039.2094644452,1169.8217162348874,1.4238237999503647,1.1826123733816307,56.983455553072694,0.22522417461094957,0.7352204263699758,90.65474986032781,164.54237090884095,0.0006977721763042157,0.0006977721763042157,0.024302227823695784,0.019202953511937126,1170366.902135249,0.0,0.03676933625786194,0.06685506331675323
0.21,229.12929622377422,2091404.139267445,1159.6518901321076,1.4170815189455517,1.167502483175151,56.50626836867942,0.22474270016043335,0.7284057070430894,89.73832785298139,161.436434136659,0.0008124162755272419,0.0008124162755272419,0.024187583724472758,0.0190883094127141,1160580.6899056681,0.0,0.03670445038883654,0.06614266161974278
0.24,227.80969650828092,2071948.8898671204,1148.4323995955076,1.4103531187725695,1.15258722641597,56.03396406888681,0.22428000576607174,0.7214552310721064,88.81594773720873,158.32556811851504,0.0009266932333619387,0.0009266932333619387,0.02407330676663806,0.018974032454879403,1149784.4207299782,0.0,0.036668233055029184,0.06547395901500716
0.27,226.79328991463288,2057011.1043925658,1139.8180488194787,1.4036401465501591,1.1378780134527198,55.569158727906085,0.22376574074701358,0.7140728395220213,87.87538672648922,154.41504188925418,0.0010405629293458647,0.0010405629293458647,0.023959437070654135,0.018860162758895477,1141495.0130854158,0.0,0.036543188979005055,0.06431508210945171
0.30000000000000004,225.87402627002643,2043536.5822627465,1132.047535555424,1.3969451134944435,1.123490989677393,55.10718433844477,0.22316776852385387,0.7027352277014121,87.01841063165037,152.1039031577753,0.0011541183220614773,0.0011541183220614773,0.023845881677938524,0.018746607366179866,1134017.6073501126,0.0,0.03642524308499334,0.06376768991286967
0.33000000000000007,224.7912749437133,2027709.0908719262,1122.9201074652724,1.390262702338267,1.1092197467456895,54.64289011524368,0.22274703853921718,0.6984551362626694,86.19497002953669,151.57705311046817,0.0012673889874516512,0.0012673889874516512,0.023732611012548352,0.01863333670078969,1125234.4751287245,0.0,0.036362093620255505,0.0640441077698959
0.3600000000000001,223.76383354142894,2012733.6193991483,1114.284023855512,1.3835913096618297,1.0948322652293365,54.190163780651524,0.22237975588124126,0.701962473093006,85.3436906808098,146.51333056085244,0.0013803237196076885,0.0013803237196076885,0.023619676280392313,0.018520401968633655,1116924.1347909744,0.0,0.03627071391776637,0.06235771038271292
0.3900000000000001,222.6890813095436,1997113.9899006167,1105.2764659600552,1.3769340884511934,1.0809552940087008,53.73898009237658,0.2219073736878796,0.6844730810424027,84.51590853085342,144.82152683022596,0.0014929391070921559,0.0014929391070921559,0.023507060892907845,0.018407786581149187,1108256.3776718436,0.0,0.03619973062231753,0.06211869506913845
0.42000000000000015,221.60040587952813,1981339.44704538,1096.1795723329521,1.370290198867484,1.0671349605751317,53.291668789382186,0.2214629861236439,0.6821407672426154,83.68750116524986,142.42012831838866,0.0016052198451596545,0.0016052198451596545,0.023394780154840346,0.018295505843081688,1099502.6295471773,0.0,0.036130187385122796,0.06157267924754381
